match_id,team_a,team_b,result,team_a_avg_distance_covered_km,team_b_avg_distance_covered_km,diff_avg_distance_covered_km,team_a_avg_minutes_played,team_b_avg_minutes_played,diff_avg_minutes_played,team_a_avg_pass_accuracy,team_b_avg_pass_accuracy,diff_avg_pass_accuracy,team_a_avg_player_rating,team_b_avg_player_rating,diff_avg_player_rating,team_a_avg_possession_impact,team_b_avg_possession_impact,diff_avg_possession_impact,team_a_avg_stamina_score,team_b_avg_stamina_score,diff_avg_stamina_score,team_a_avg_top_speed_kmh,team_b_avg_top_speed_kmh,diff_avg_top_speed_kmh,team_a_total_assists,team_b_total_assists,diff_total_assists,team_a_total_clearances,team_b_total_clearances,diff_total_clearances,team_a_total_creativity_score,team_b_total_creativity_score,diff_total_creativity_score,team_a_total_defensive_contribution,team_b_total_defensive_contribution,diff_total_defensive_contribution,team_a_total_expected_assists_xa,team_b_total_expected_assists_xa,diff_total_expected_assists_xa,team_a_total_expected_goals_xg,team_b_total_expected_goals_xg,diff_total_expected_goals_xg,team_a_total_goals,team_b_total_goals,diff_total_goals,team_a_total_interceptions,team_b_total_interceptions,diff_total_interceptions,team_a_total_key_passes,team_b_total_key_passes,diff_total_key_passes,team_a_total_offensive_contribution,team_b_total_offensive_contribution,diff_total_offensive_contribution,team_a_total_saves,team_b_total_saves,diff_total_saves,team_a_total_shots,team_b_total_shots,diff_total_shots,team_a_total_shots_on_target,team_b_total_shots_on_target,diff_total_shots_on_target,team_a_total_tackles,team_b_total_tackles,diff_total_tackles
M00932,Cameroon,Canada,L,4.176923076923076,3.911538461538462,0.26538461538461444,38.96153846153846,35.96153846153846,3.0,0.8134615384615385,0.8,0.013461538461538414,3.8769230769230774,3.730769230769231,0.14615384615384652,3.1692307692307695,2.9384615384615387,0.23076923076923084,88.44615384615386,83.03461538461539,5.41153846153847,19.619230769230768,18.146153846153847,1.4730769230769205,2.0,3.0,-1.0,24.0,20.0,4.0,1341.3999999999999,1052.4,288.9999999999998,1289.9,1489.7,-199.79999999999995,1.33,0.30000000000000004,1.03,0.74,0.5,0.24,3.0,1.0,2.0,20.0,18.0,2.0,17.0,11.0,6.0,1305.2,1153.3000000000002,151.89999999999986,5.0,5.0,0.0,25.0,11.0,14.0,6.0,1.0,5.0,21.0,25.0,-4.0
M00933,Brazil,Ukraine,W,4.3076923076923075,3.9000000000000004,0.40769230769230713,39.30769230769231,34.76923076923077,4.53846153846154,0.7938461538461536,0.825,-0.03115384615384631,3.726923076923077,3.8000000000000003,-0.07307692307692326,2.75,2.646153846153846,0.10384615384615392,83.56153846153846,84.64615384615384,-1.0846153846153754,19.819230769230767,20.20384615384615,-0.38461538461538325,2.0,2.0,0.0,18.0,16.0,2.0,1120.5000000000002,1264.3999999999999,-143.89999999999964,1352.7,1385.1,-32.399999999999864,0.35,0.45,-0.10000000000000003,1.1600000000000001,0.6000000000000001,0.56,3.0,0.0,3.0,14.0,25.0,-11.0,13.0,8.0,5.0,1148.9,1146.5,2.400000000000091,5.0,3.0,2.0,20.0,7.0,13.0,4.0,1.0,3.0,16.0,24.0,-8.0
M00933,Ukraine,Brazil,L,3.9000000000000004,4.3076923076923075,-0.40769230769230713,34.76923076923077,39.30769230769231,-4.53846153846154,0.825,0.7938461538461536,0.03115384615384631,3.8000000000000003,3.726923076923077,0.07307692307692326,2.646153846153846,2.75,-0.10384615384615392,84.64615384615384,83.56153846153846,1.0846153846153754,20.20384615384615,19.819230769230767,0.38461538461538325,2.0,2.0,0.0,16.0,18.0,-2.0,1264.3999999999999,1120.5000000000002,143.89999999999964,1385.1,1352.7,32.399999999999864,0.45,0.35,0.10000000000000003,0.6000000000000001,1.1600000000000001,-0.56,0.0,3.0,-3.0,25.0,14.0,11.0,8.0,13.0,-5.0,1146.5,1148.9,-2.400000000000091,3.0,5.0,-2.0,7.0,20.0,-13.0,1.0,4.0,-3.0,24.0,16.0,8.0
M00934,Tunisia,Colombia,W,3.730769230769231,4.184615384615384,-0.4538461538461531,36.53846153846154,35.92307692307692,0.6153846153846203,0.7938461538461539,0.8288461538461538,-0.03499999999999992,3.8576923076923078,3.661538461538461,0.1961538461538468,2.0923076923076924,2.3923076923076922,-0.2999999999999998,83.01153846153846,81.1423076923077,1.869230769230768,20.099999999999998,19.861538461538462,0.23846153846153584,0.0,1.0,-1.0,26.0,20.0,6.0,1095.1999999999998,1173.3,-78.10000000000014,1280.8,1326.4999999999998,-45.69999999999982,0.74,0.21,0.53,0.12,0.18,-0.06,4.0,1.0,3.0,18.0,17.0,1.0,14.0,11.0,3.0,983.8,1176.3999999999999,-192.5999999999999,1.0,4.0,-3.0,10.0,6.0,4.0,1.0,0.0,1.0,19.0,18.0,1.0
M00934,Colombia,Tunisia,L,4.184615384615384,3.730769230769231,0.4538461538461531,35.92307692307692,36.53846153846154,-0.6153846153846203,0.8288461538461538,0.7938461538461539,0.03499999999999992,3.661538461538461,3.8576923076923078,-0.1961538461538468,2.3923076923076922,2.0923076923076924,0.2999999999999998,81.1423076923077,83.01153846153846,-1.869230769230768,19.861538461538462,20.099999999999998,-0.23846153846153584,1.0,0.0,1.0,20.0,26.0,-6.0,1173.3,1095.1999999999998,78.10000000000014,1326.4999999999998,1280.8,45.69999999999982,0.21,0.74,-0.53,0.18,0.12,0.06,1.0,4.0,-3.0,17.0,18.0,-1.0,11.0,14.0,-3.0,1176.3999999999999,983.8,192.5999999999999,4.0,1.0,3.0,6.0,10.0,-4.0,0.0,1.0,-1.0,18.0,19.0,-1.0
M00935,Scotland,Sweden,W,3.9423076923076925,4.188461538461539,-0.24615384615384617,34.76923076923077,37.96153846153846,-3.1923076923076934,0.8250000000000001,0.8134615384615385,0.011538461538461608,3.5807692307692305,3.588461538461538,-0.007692307692307665,2.569230769230769,2.4038461538461537,0.16538461538461524,83.27692307692307,83.96923076923076,-0.6923076923076934,19.034615384615385,19.75384615384615,-0.7192307692307658,2.0,0.0,2.0,13.0,12.0,1.0,1325.4,1111.1000000000001,214.29999999999995,1501.1000000000001,1227.5,273.60000000000014,1.8099999999999998,0.56,1.2499999999999998,0.44,1.2200000000000002,-0.7800000000000002,0.0,2.0,-2.0,12.0,11.0,1.0,12.0,15.0,-3.0,1203.6999999999998,1125.8,77.89999999999986,1.0,1.0,0.0,17.0,11.0,6.0,2.0,0.0,2.0,23.0,23.0,0.0
M00935,Sweden,Scotland,L,4.188461538461539,3.9423076923076925,0.24615384615384617,37.96153846153846,34.76923076923077,3.1923076923076934,0.8134615384615385,0.8250000000000001,-0.011538461538461608,3.588461538461538,3.5807692307692305,0.007692307692307665,2.4038461538461537,2.569230769230769,-0.16538461538461524,83.96923076923076,83.27692307692307,0.6923076923076934,19.75384615384615,19.034615384615385,0.7192307692307658,0.0,2.0,-2.0,12.0,13.0,-1.0,1111.1000000000001,1325.4,-214.29999999999995,1227.5,1501.1000000000001,-273.60000000000014,0.56,1.8099999999999998,-1.2499999999999998,1.2200000000000002,0.44,0.7800000000000002,2.0,0.0,2.0,11.0,12.0,-1.0,15.0,12.0,3.0,1125.8,1203.6999999999998,-77.89999999999986,1.0,1.0,0.0,11.0,17.0,-6.0,0.0,2.0,-2.0,23.0,23.0,0.0
M00936,Croatia,Iraq,L,4.180769230769231,3.7423076923076923,0.4384615384615387,38.15384615384615,33.80769230769231,4.346153846153847,0.8188461538461538,0.8142307692307693,0.004615384615384466,3.9038461538461537,4.023076923076923,-0.11923076923076925,3.6153846153846154,2.9846153846153842,0.6307692307692312,84.85000000000001,85.1576923076923,-0.3076923076922924,19.696153846153848,19.861538461538462,-0.1653846153846139,4.0,1.0,3.0,23.0,19.0,4.0,1192.3,1298.7,-106.40000000000009,1514.7,1521.0,-6.2999999999999545,0.92,0.48000000000000004,0.44,0.74,0.76,-0.020000000000000018,5.0,4.0,1.0,10.0,15.0,-5.0,18.0,14.0,4.0,1160.3000000000002,1155.7,4.600000000000136,1.0,2.0,-1.0,13.0,13.0,0.0,1.0,2.0,-1.0,23.0,16.0,7.0
M00936,Iraq,Croatia,W,3.7423076923076923,4.180769230769231,-0.4384615384615387,33.80769230769231,38.15384615384615,-4.346153846153847,0.8142307692307693,0.8188461538461538,-0.004615384615384466,4.023076923076923,3.9038461538461537,0.11923076923076925,2.9846153846153842,3.6153846153846154,-0.6307692307692312,85.1576923076923,84.85000000000001,0.3076923076922924,19.861538461538462,19.696153846153848,0.1653846153846139,1.0,4.0,-3.0,19.0,23.0,-4.0,1298.7,1192.3,106.40000000000009,1521.0,1514.7,6.2999999999999545,0.48000000000000004,0.92,-0.44,0.76,0.74,0.020000000000000018,4.0,5.0,-1.0,15.0,10.0,5.0,14.0,18.0,-4.0,1155.7,1160.3000000000002,-4.600000000000136,2.0,1.0,1.0,13.0,13.0,0.0,2.0,1.0,1.0,16.0,23.0,-7.0
M00937,Belgium,Serbia,W,3.746153846153846,3.8576923076923078,-0.11153846153846159,36.42307692307692,37.03846153846154,-0.6153846153846203,0.7984615384615386,0.8119230769230771,-0.013461538461538525,3.957692307692308,3.7230769230769236,0.23461538461538423,3.5,2.588461538461538,0.9115384615384619,82.21538461538461,83.89230769230768,-1.6769230769230745,20.161538461538463,19.657692307692308,0.5038461538461547,3.0,1.0,2.0,19.0,26.0,-7.0,1300.7,1096.9999999999998,203.70000000000027,1388.5000000000002,1282.3,106.20000000000027,0.5,0.8300000000000001,-0.33000000000000007,0.18,0.19,-0.010000000000000009,1.0,2.0,-1.0,11.0,11.0,0.0,13.0,7.0,6.0,1165.5000000000002,1141.8,23.700000000000273,1.0,3.0,-2.0,15.0,17.0,-2.0,1.0,0.0,1.0,16.0,26.0,-10.0
M00937,Serbia,Belgium,L,3.8576923076923078,3.746153846153846,0.11153846153846159,37.03846153846154,36.42307692307692,0.6153846153846203,0.8119230769230771,0.7984615384615386,0.013461538461538525,3.7230769230769236,3.957692307692308,-0.23461538461538423,2.588461538461538,3.5,-0.9115384615384619,83.89230769230768,82.21538461538461,1.6769230769230745,19.657692307692308,20.161538461538463,-0.5038461538461547,1.0,3.0,-2.0,26.0,19.0,7.0,1096.9999999999998,1300.7,-203.70000000000027,1282.3,1388.5000000000002,-106.20000000000027,0.8300000000000001,0.5,0.33000000000000007,0.19,0.18,0.010000000000000009,2.0,1.0,1.0,11.0,11.0,0.0,7.0,13.0,-6.0,1141.8,1165.5000000000002,-23.700000000000273,3.0,1.0,2.0,17.0,15.0,2.0,0.0,1.0,-1.0,26.0,16.0,10.0
M00938,Colombia,Canada,L,3.719230769230769,4.065384615384615,-0.34615384615384626,33.96153846153846,38.0,-4.03846153846154,0.7880769230769231,0.8069230769230771,-0.018846153846153957,3.257692307692307,4.046153846153846,-0.7884615384615388,2.4923076923076923,3.3538461538461535,-0.8615384615384611,83.13076923076923,84.79230769230769,-1.6615384615384556,17.549999999999997,20.134615384615383,-2.584615384615386,0.0,0.0,0.0,24.0,23.0,1.0,1161.8,1126.5,35.299999999999955,1410.8999999999999,1438.2999999999997,-27.399999999999864,0.12,0.78,-0.66,0.4,0.37000000000000005,0.02999999999999997,1.0,1.0,0.0,12.0,14.0,-2.0,18.0,12.0,6.0,1063.5,1170.1999999999998,-106.69999999999982,2.0,2.0,0.0,11.0,13.0,-2.0,2.0,2.0,0.0,24.0,15.0,9.0
M00938,Canada,Colombia,W,4.065384615384615,3.719230769230769,0.34615384615384626,38.0,33.96153846153846,4.03846153846154,0.8069230769230771,0.7880769230769231,0.018846153846153957,4.046153846153846,3.257692307692307,0.7884615384615388,3.3538461538461535,2.4923076923076923,0.8615384615384611,84.79230769230769,83.13076923076923,1.6615384615384556,20.134615384615383,17.549999999999997,2.584615384615386,0.0,0.0,0.0,23.0,24.0,-1.0,1126.5,1161.8,-35.299999999999955,1438.2999999999997,1410.8999999999999,27.399999999999864,0.78,0.12,0.66,0.37000000000000005,0.4,-0.02999999999999997,1.0,1.0,0.0,14.0,12.0,2.0,12.0,18.0,-6.0,1170.1999999999998,1063.5,106.69999999999982,2.0,2.0,0.0,13.0,11.0,2.0,2.0,2.0,0.0,15.0,24.0,-9.0
M00939,Poland,Jamaica,L,3.5730769230769233,4.223076923076923,-0.6499999999999999,34.76923076923077,37.0,-2.2307692307692335,0.8126923076923076,0.8003846153846154,0.012307692307692242,3.273076923076923,3.6499999999999995,-0.37692307692307647,1.603846153846154,2.9000000000000004,-1.2961538461538464,78.97692307692309,81.70769230769231,-2.7307692307692264,17.576923076923077,18.792307692307695,-1.2153846153846182,2.0,1.0,1.0,28.0,27.0,1.0,1202.8999999999999,1198.9,3.9999999999997726,1219.3,1485.9,-266.60000000000014,0.45,0.13,0.32,0.18,0.41000000000000003,-0.23000000000000004,2.0,3.0,-1.0,19.0,8.0,11.0,8.0,17.0,-9.0,1104.8,1169.0,-64.20000000000005,1.0,5.0,-4.0,11.0,16.0,-5.0,1.0,2.0,-1.0,16.0,14.0,2.0
M00939,Jamaica,Poland,W,4.223076923076923,3.5730769230769233,0.6499999999999999,37.0,34.76923076923077,2.2307692307692335,0.8003846153846154,0.8126923076923076,-0.012307692307692242,3.6499999999999995,3.273076923076923,0.37692307692307647,2.9000000000000004,1.603846153846154,1.2961538461538464,81.70769230769231,78.97692307692309,2.7307692307692264,18.792307692307695,17.576923076923077,1.2153846153846182,1.0,2.0,-1.0,27.0,28.0,-1.0,1198.9,1202.8999999999999,-3.9999999999997726,1485.9,1219.3,266.60000000000014,0.13,0.45,-0.32,0.41000000000000003,0.18,0.23000000000000004,3.0,2.0,1.0,8.0,19.0,-11.0,17.0,8.0,9.0,1169.0,1104.8,64.20000000000005,5.0,1.0,4.0,16.0,11.0,5.0,2.0,1.0,1.0,14.0,16.0,-2.0
M00940,Ukraine,Portugal,D,4.319230769230769,4.003846153846154,0.31538461538461515,37.73076923076923,37.30769230769231,0.4230769230769269,0.838076923076923,0.8296153846153846,0.00846153846153841,3.55,3.8153846153846156,-0.2653846153846158,2.376923076923077,2.457692307692308,-0.08076923076923093,80.54230769230769,80.27692307692307,0.2653846153846189,18.184615384615384,19.846153846153847,-1.6615384615384627,1.0,0.0,1.0,19.0,20.0,-1.0,1161.0,1107.9,53.09999999999991,1358.4999999999998,1253.8,104.69999999999982,0.9200000000000002,0.43000000000000005,0.4900000000000001,0.3,0.30000000000000004,-5.551115123125783e-17,1.0,1.0,0.0,16.0,19.0,-3.0,10.0,16.0,-6.0,1114.1999999999998,1065.0,49.19999999999982,3.0,3.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,18.0,23.0,-5.0
M00940,Portugal,Ukraine,D,4.003846153846154,4.319230769230769,-0.31538461538461515,37.30769230769231,37.73076923076923,-0.4230769230769269,0.8296153846153846,0.838076923076923,-0.00846153846153841,3.8153846153846156,3.55,0.2653846153846158,2.457692307692308,2.376923076923077,0.08076923076923093,80.27692307692307,80.54230769230769,-0.2653846153846189,19.846153846153847,18.184615384615384,1.6615384615384627,0.0,1.0,-1.0,20.0,19.0,1.0,1107.9,1161.0,-53.09999999999991,1253.8,1358.4999999999998,-104.69999999999982,0.43000000000000005,0.9200000000000002,-0.4900000000000001,0.30000000000000004,0.3,5.551115123125783e-17,1.0,1.0,0.0,19.0,16.0,3.0,16.0,10.0,6.0,1065.0,1114.1999999999998,-49.19999999999982,3.0,3.0,0.0,5.0,10.0,-5.0,0.0,0.0,0.0,23.0,18.0,5.0
M00941,Cameroon,Argentina,L,4.292307692307692,4.015384615384614,0.2769230769230777,39.46153846153846,34.42307692307692,5.03846153846154,0.8049999999999999,0.8030769230769231,0.0019230769230768052,3.630769230769231,3.661538461538462,-0.03076923076923066,2.880769230769231,2.8346153846153848,0.046153846153846434,83.68076923076923,79.90384615384616,3.776923076923069,18.661538461538463,18.54615384615385,0.1153846153846132,4.0,4.0,0.0,29.0,24.0,5.0,1380.3,1246.6999999999998,133.60000000000014,1366.5,1481.6000000000001,-115.10000000000014,0.07,0.23,-0.16,0.83,0.58,0.25,2.0,1.0,1.0,24.0,11.0,13.0,12.0,8.0,4.0,1254.4,1193.5,60.90000000000009,7.0,4.0,3.0,14.0,14.0,0.0,2.0,2.0,0.0,31.0,24.0,7.0
M00941,Argentina,Cameroon,W,4.015384615384614,4.292307692307692,-0.2769230769230777,34.42307692307692,39.46153846153846,-5.03846153846154,0.8030769230769231,0.8049999999999999,-0.0019230769230768052,3.661538461538462,3.630769230769231,0.03076923076923066,2.8346153846153848,2.880769230769231,-0.046153846153846434,79.90384615384616,83.68076923076923,-3.776923076923069,18.54615384615385,18.661538461538463,-0.1153846153846132,4.0,4.0,0.0,24.0,29.0,-5.0,1246.6999999999998,1380.3,-133.60000000000014,1481.6000000000001,1366.5,115.10000000000014,0.23,0.07,0.16,0.58,0.83,-0.25,1.0,2.0,-1.0,11.0,24.0,-13.0,8.0,12.0,-4.0,1193.5,1254.4,-60.90000000000009,4.0,7.0,-3.0,14.0,14.0,0.0,2.0,2.0,0.0,24.0,31.0,-7.0
M00942,Poland,Chile,D,3.719230769230769,4.538461538461538,-0.8192307692307694,34.03846153846154,39.23076923076923,-5.192307692307693,0.8280769230769229,0.8046153846153847,0.0234615384615382,3.5,3.8230769230769233,-0.32307692307692326,1.9346153846153844,3.1269230769230774,-1.192307692307693,78.5923076923077,79.86153846153846,-1.2692307692307594,18.576923076923077,19.338461538461537,-0.7615384615384606,0.0,5.0,-5.0,21.0,15.0,6.0,1154.6999999999998,1115.8,38.899999999999864,1275.1999999999998,1254.1000000000001,21.09999999999968,0.21000000000000002,0.36,-0.14999999999999997,1.24,0.41000000000000003,0.83,2.0,0.0,2.0,14.0,17.0,-3.0,5.0,20.0,-15.0,1108.9,1133.4000000000003,-24.500000000000227,5.0,5.0,0.0,9.0,8.0,1.0,0.0,1.0,-1.0,19.0,25.0,-6.0
M00942,Chile,Poland,D,4.538461538461538,3.719230769230769,0.8192307692307694,39.23076923076923,34.03846153846154,5.192307692307693,0.8046153846153847,0.8280769230769229,-0.0234615384615382,3.8230769230769233,3.5,0.32307692307692326,3.1269230769230774,1.9346153846153844,1.192307692307693,79.86153846153846,78.5923076923077,1.2692307692307594,19.338461538461537,18.576923076923077,0.7615384615384606,5.0,0.0,5.0,15.0,21.0,-6.0,1115.8,1154.6999999999998,-38.899999999999864,1254.1000000000001,1275.1999999999998,-21.09999999999968,0.36,0.21000000000000002,0.14999999999999997,0.41000000000000003,1.24,-0.83,0.0,2.0,-2.0,17.0,14.0,3.0,20.0,5.0,15.0,1133.4000000000003,1108.9,24.500000000000227,5.0,5.0,0.0,8.0,9.0,-1.0,1.0,0.0,1.0,25.0,19.0,6.0
M00943,Algeria,Turkey,W,4.188461538461538,3.7576923076923077,0.4307692307692301,36.07692307692308,34.96153846153846,1.1153846153846203,0.8188461538461537,0.7900000000000001,0.02884615384615352,3.569230769230769,3.3884615384615384,0.18076923076923057,3.246153846153846,1.8076923076923077,1.4384615384615385,80.06923076923076,81.9076923076923,-1.8384615384615444,17.634615384615383,17.06153846153846,0.5730769230769219,1.0,2.0,-1.0,20.0,21.0,-1.0,1265.8,1134.9999999999998,130.80000000000018,1404.9,1352.2,52.700000000000045,0.98,0.33,0.6499999999999999,0.18,0.14,0.03999999999999998,1.0,2.0,-1.0,14.0,12.0,2.0,20.0,3.0,17.0,1162.6999999999998,1192.6,-29.90000000000009,3.0,0.0,3.0,18.0,8.0,10.0,1.0,1.0,0.0,16.0,19.0,-3.0
M00943,Turkey,Algeria,L,3.7576923076923077,4.188461538461538,-0.4307692307692301,34.96153846153846,36.07692307692308,-1.1153846153846203,0.7900000000000001,0.8188461538461537,-0.02884615384615352,3.3884615384615384,3.569230769230769,-0.18076923076923057,1.8076923076923077,3.246153846153846,-1.4384615384615385,81.9076923076923,80.06923076923076,1.8384615384615444,17.06153846153846,17.634615384615383,-0.5730769230769219,2.0,1.0,1.0,21.0,20.0,1.0,1134.9999999999998,1265.8,-130.80000000000018,1352.2,1404.9,-52.700000000000045,0.33,0.98,-0.6499999999999999,0.14,0.18,-0.03999999999999998,2.0,1.0,1.0,12.0,14.0,-2.0,3.0,20.0,-17.0,1192.6,1162.6999999999998,29.90000000000009,0.0,3.0,-3.0,8.0,18.0,-10.0,1.0,1.0,0.0,19.0,16.0,3.0
M00944,South Korea,England,L,3.8576923076923078,4.05,-0.19230769230769207,34.26923076923077,37.61538461538461,-3.3461538461538467,0.8103846153846154,0.8026923076923076,0.007692307692307776,3.215384615384615,3.6884615384615387,-0.4730769230769236,2.1884615384615382,2.3153846153846156,-0.12692307692307736,83.89615384615384,80.44615384615385,3.4499999999999886,17.81153846153846,18.819230769230767,-1.0076923076923059,4.0,1.0,3.0,10.0,31.0,-21.0,1222.2,1178.0,44.200000000000045,1304.2000000000003,1338.4,-34.19999999999982,1.2300000000000002,0.95,0.28000000000000025,1.05,0.73,0.32000000000000006,3.0,0.0,3.0,18.0,17.0,1.0,9.0,9.0,0.0,1043.8,1157.8999999999999,-114.09999999999991,1.0,2.0,-1.0,11.0,12.0,-1.0,2.0,2.0,0.0,22.0,22.0,0.0
M00944,England,South Korea,W,4.05,3.8576923076923078,0.19230769230769207,37.61538461538461,34.26923076923077,3.3461538461538467,0.8026923076923076,0.8103846153846154,-0.007692307692307776,3.6884615384615387,3.215384615384615,0.4730769230769236,2.3153846153846156,2.1884615384615382,0.12692307692307736,80.44615384615385,83.89615384615384,-3.4499999999999886,18.819230769230767,17.81153846153846,1.0076923076923059,1.0,4.0,-3.0,31.0,10.0,21.0,1178.0,1222.2,-44.200000000000045,1338.4,1304.2000000000003,34.19999999999982,0.95,1.2300000000000002,-0.28000000000000025,0.73,1.05,-0.32000000000000006,0.0,3.0,-3.0,17.0,18.0,-1.0,9.0,9.0,0.0,1157.8999999999999,1043.8,114.09999999999991,2.0,1.0,1.0,12.0,11.0,1.0,2.0,2.0,0.0,22.0,22.0,0.0
M00945,Ukraine,Serbia,L,3.7230769230769236,4.088461538461538,-0.36538461538461453,34.84615384615385,38.46153846153846,-3.615384615384613,0.825,0.8069230769230771,0.01807692307692288,3.4538461538461536,3.7115384615384617,-0.2576923076923081,3.119230769230769,2.6461538461538465,0.4730769230769223,79.23461538461538,81.25,-2.015384615384619,16.415384615384614,19.63076923076923,-3.2153846153846146,0.0,2.0,-2.0,30.0,24.0,6.0,1114.5,1254.6000000000001,-140.10000000000014,1405.4999999999998,1302.2,103.29999999999973,0.08,1.1500000000000001,-1.07,0.27,0.04,0.23,1.0,1.0,0.0,20.0,22.0,-2.0,14.0,13.0,1.0,1126.6999999999998,1092.1999999999998,34.5,4.0,4.0,0.0,9.0,13.0,-4.0,0.0,1.0,-1.0,27.0,20.0,7.0
M00945,Serbia,Ukraine,W,4.088461538461538,3.7230769230769236,0.36538461538461453,38.46153846153846,34.84615384615385,3.615384615384613,0.8069230769230771,0.825,-0.01807692307692288,3.7115384615384617,3.4538461538461536,0.2576923076923081,2.6461538461538465,3.119230769230769,-0.4730769230769223,81.25,79.23461538461538,2.015384615384619,19.63076923076923,16.415384615384614,3.2153846153846146,2.0,0.0,2.0,24.0,30.0,-6.0,1254.6000000000001,1114.5,140.10000000000014,1302.2,1405.4999999999998,-103.29999999999973,1.1500000000000001,0.08,1.07,0.04,0.27,-0.23,1.0,1.0,0.0,22.0,20.0,2.0,13.0,14.0,-1.0,1092.1999999999998,1126.6999999999998,-34.5,4.0,4.0,0.0,13.0,9.0,4.0,1.0,0.0,1.0,20.0,27.0,-7.0
M00946,Costa Rica,Qatar,W,3.9346153846153844,3.838461538461538,0.09615384615384626,35.76923076923077,35.34615384615385,0.4230769230769198,0.8049999999999999,0.7992307692307693,0.005769230769230638,3.407692307692308,3.9346153846153844,-0.5269230769230764,2.1500000000000004,1.9153846153846152,0.23461538461538511,83.11923076923078,83.80000000000001,-0.6807692307692292,17.43846153846154,20.41923076923077,-2.98076923076923,1.0,0.0,1.0,31.0,23.0,8.0,1246.6999999999998,1250.4000000000003,-3.7000000000005002,1340.3000000000002,1446.2999999999997,-105.99999999999955,0.79,0.65,0.14,0.09,0.21999999999999997,-0.12999999999999998,2.0,2.0,0.0,22.0,20.0,2.0,11.0,9.0,2.0,1235.4999999999998,1003.3000000000001,232.1999999999997,4.0,4.0,0.0,10.0,10.0,0.0,2.0,2.0,0.0,24.0,22.0,2.0
M00946,Qatar,Costa Rica,L,3.838461538461538,3.9346153846153844,-0.09615384615384626,35.34615384615385,35.76923076923077,-0.4230769230769198,0.7992307692307693,0.8049999999999999,-0.005769230769230638,3.9346153846153844,3.407692307692308,0.5269230769230764,1.9153846153846152,2.1500000000000004,-0.23461538461538511,83.80000000000001,83.11923076923078,0.6807692307692292,20.41923076923077,17.43846153846154,2.98076923076923,0.0,1.0,-1.0,23.0,31.0,-8.0,1250.4000000000003,1246.6999999999998,3.7000000000005002,1446.2999999999997,1340.3000000000002,105.99999999999955,0.65,0.79,-0.14,0.21999999999999997,0.09,0.12999999999999998,2.0,2.0,0.0,20.0,22.0,-2.0,9.0,11.0,-2.0,1003.3000000000001,1235.4999999999998,-232.1999999999997,4.0,4.0,0.0,10.0,10.0,0.0,2.0,2.0,0.0,22.0,24.0,-2.0
M00947,Belgium,Panama,D,4.053846153846154,4.496153846153846,-0.4423076923076925,34.76923076923077,39.84615384615385,-5.07692307692308,0.7953846153846154,0.7930769230769231,0.002307692307692233,3.75,3.8461538461538463,-0.09615384615384626,3.042307692307692,4.7846153846153845,-1.7423076923076923,84.50384615384617,85.65384615384616,-1.1499999999999915,19.54615384615385,19.799999999999997,-0.2538461538461476,2.0,2.0,0.0,19.0,19.0,0.0,1327.2,1331.6000000000001,-4.400000000000091,1303.5,1404.6999999999998,-101.19999999999982,0.26,0.98,-0.72,0.05,0.17,-0.12000000000000001,1.0,3.0,-2.0,21.0,22.0,-1.0,14.0,22.0,-8.0,1225.4,1312.1999999999998,-86.79999999999973,5.0,2.0,3.0,10.0,8.0,2.0,1.0,1.0,0.0,22.0,28.0,-6.0
M00947,Panama,Belgium,D,4.496153846153846,4.053846153846154,0.4423076923076925,39.84615384615385,34.76923076923077,5.07692307692308,0.7930769230769231,0.7953846153846154,-0.002307692307692233,3.8461538461538463,3.75,0.09615384615384626,4.7846153846153845,3.042307692307692,1.7423076923076923,85.65384615384616,84.50384615384617,1.1499999999999915,19.799999999999997,19.54615384615385,0.2538461538461476,2.0,2.0,0.0,19.0,19.0,0.0,1331.6000000000001,1327.2,4.400000000000091,1404.6999999999998,1303.5,101.19999999999982,0.98,0.26,0.72,0.17,0.05,0.12000000000000001,3.0,1.0,2.0,22.0,21.0,1.0,22.0,14.0,8.0,1312.1999999999998,1225.4,86.79999999999973,2.0,5.0,-3.0,8.0,10.0,-2.0,1.0,1.0,0.0,28.0,22.0,6.0
M00948,Portugal,France,W,4.234615384615385,3.7653846153846158,0.4692307692307689,37.15384615384615,33.65384615384615,3.5,0.8215384615384616,0.7888461538461539,0.03269230769230769,3.992307692307693,3.1999999999999997,0.792307692307693,2.707692307692308,2.15,0.5576923076923079,84.4,81.09615384615384,3.303846153846166,19.903846153846153,17.126923076923074,2.7769230769230795,1.0,0.0,1.0,25.0,26.0,-1.0,1102.8999999999999,1100.3999999999999,2.5,1238.9,1371.0,-132.0999999999999,0.09,0.03,0.06,0.19,1.49,-1.3,1.0,1.0,0.0,26.0,17.0,9.0,8.0,7.0,1.0,1088.0,1144.3,-56.299999999999955,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,24.0,21.0,3.0
